VentaID,Fecha,TiendaID,EmpleadoID,ProductoID,Cantidad,PrecioUnitario,PrecioTotal
869,20240323,3,39,15,2,182000.0,364000.0
869,20240323,3,39,16,5,63000.0,315000.0
870,20240827,3,9,8,5,210000.0,1050000.0
870,20240827,3,9,70,1,291000.0,291000.0
870,20240827,3,9,85,1,109000.0,109000.0
871,20240710,2,66,12,4,669000.0,2676000.0
871,20240710,2,66,72,1,817000.0,817000.0
872,20241122,4,35,1,2,400000.0,800000.0
872,20241122,4,35,99,1,660000.0,660000.0
873,20241023,2,11,71,2,93000.0,186000.0
874,20240208,2,47,51,1,35000.0,35000.0
874,20240208,2,47,74,1,138000.0,138000.0
875,20240302,1,27,56,1,123000.0,123000.0
876,20240312,1,27,10,1,293000.0,293000.0
876,20240312,1,27,14,2,105000.0,210000.0
877,20241004,3,39,79,1,342000.0,342000.0
878,20240114,4,59,22,1,33000.0,33000.0
878,20240114,4,59,88,5,152000.0,760000.0
878,20240114,4,59,91,1,491000.0,491000.0
879,20240502,5,55,18,2,170000.0,340000.0
879,20240502,5,55,75,2,29000.0,58000.0
880,20241201,1,27,13,3,526000.0,1578000.0
880,20241201,1,27,15,1,182000.0,182000.0
880,20241201,1,27,65,2,218000.0,436000.0
880,20241201,1,27,75,2,29000.0,58000.0
881,20241114,4,30,7,2,40000.0,80000.0
881,20241114,4,30,10,2,293000.0,586000.0
881,20241114,4,30,15,1,182000.0,182000.0
881,20241114,4,30,56,1,123000.0,123000.0
882,20240602,4,35,56,2,123000.0,246000.0
882,20240602,4,35,94,1,32000.0,32000.0
883,20240605,5,33,55,4,563000.0,2252000.0
884,20241006,5,55,23,2,449000.0,898000.0
884,20241006,5,55,33,1,285000.0,285000.0
884,20241006,5,55,49,2,532000.0,1064000.0
884,20241006,5,55,75,1,29000.0,29000.0
884,20241006,5,55,80,1,330000.0,330000.0
885,20240620,2,26,32,2,34000.0,68000.0
885,20240620,2,26,66,2,342000.0,684000.0
886,20240609,3,29,50,2,176000.0,352000.0
886,20240609,3,29,79,1,342000.0,342000.0
887,20240917,4,59,26,3,772000.0,2316000.0
887,20240917,4,59,74,1,138000.0,138000.0
888,20240407,1,7,13,3,526000.0,1578000.0
889,20240502,1,27,15,1,182000.0,182000.0
889,20240502,1,27,66,2,342000.0,684000.0
890,20240108,2,47,94,2,32000.0,64000.0
891,20240701,5,43,13,1,526000.0,526000.0
891,20240701,5,43,16,5,63000.0,315000.0
891,20240701,5,43,23,1,449000.0,449000.0
891,20240701,5,43,89,1,30000.0,30000.0
892,20240208,1,7,17,2,31000.0,62000.0
892,20240208,1,7,42,4,88000.0,352000.0
892,20240208,1,7,57,2,16000.0,32000.0
892,20240208,1,7,82,1,21000.0,21000.0
893,20240416,5,43,41,1,490000.0,490000.0
893,20240416,5,43,42,1,88000.0,88000.0
893,20240416,5,43,72,1,817000.0,817000.0
893,20240416,5,43,82,1,21000.0,21000.0
894,20240810,3,56,19,2,249000.0,498000.0
894,20240810,3,56,38,4,133000.0,532000.0
895,20240629,5,55,17,2,31000.0,62000.0
895,20240629,5,55,33,1,285000.0,285000.0
895,20240629,5,55,62,1,132000.0,132000.0
895,20240629,5,55,82,2,21000.0,42000.0
896,20240801,2,26,97,1,184000.0,184000.0
897,20241202,1,52,3,1,32000.0,32000.0
898,20240513,3,56,8,1,210000.0,210000.0
898,20240513,3,56,65,1,218000.0,218000.0
898,20240513,3,56,67,2,43000.0,86000.0
898,20240513,3,56,68,1,218000.0,218000.0
899,20240528,2,26,72,1,817000.0,817000.0
900,20240211,3,29,19,1,249000.0,249000.0
900,20240211,3,29,47,1,40000.0,40000.0
901,20240219,4,30,73,1,27000.0,27000.0
902,20240930,2,11,31,2,130000.0,260000.0
903,20241217,4,42,34,1,76000.0,76000.0
903,20241217,4,42,51,1,35000.0,35000.0
904,20240119,4,30,49,1,532000.0,532000.0
904,20240119,4,30,95,1,187000.0,187000.0
905,20240912,1,36,45,3,399000.0,1197000.0
905,20240912,1,36,74,2,138000.0,276000.0
905,20240912,1,36,89,1,30000.0,30000.0
905,20240912,1,36,94,1,32000.0,32000.0
906,20240221,1,7,19,2,249000.0,498000.0
906,20240221,1,7,33,5,285000.0,1425000.0
907,20241221,4,35,15,2,182000.0,364000.0
907,20241221,4,35,40,5,464000.0,2320000.0
907,20241221,4,35,65,1,218000.0,218000.0
907,20241221,4,35,91,2,491000.0,982000.0
908,20240507,1,52,10,1,293000.0,293000.0
908,20240507,1,52,29,1,158000.0,158000.0
908,20240507,1,52,34,1,76000.0,76000.0
908,20240507,1,52,93,5,284000.0,1420000.0
909,20241015,3,29,47,2,40000.0,80000.0
909,20241015,3,29,51,1,35000.0,35000.0
909,20241015,3,29,74,2,138000.0,276000.0
909,20241015,3,29,91,5,491000.0,2455000.0
909,20241015,3,29,98,4,759000.0,3036000.0
910,20240503,3,29,65,2,218000.0,436000.0
911,20240109,1,36,14,1,105000.0,105000.0
911,20240109,1,36,40,1,464000.0,464000.0
911,20240109,1,36,45,1,399000.0,399000.0
911,20240109,1,36,53,1,328000.0,328000.0
911,20240109,1,36,81,1,356000.0,356000.0
912,20240721,4,59,16,3,63000.0,189000.0
912,20240721,4,59,71,1,93000.0,93000.0
912,20240721,4,59,77,1,307000.0,307000.0
912,20240721,4,59,91,2,491000.0,982000.0
913,20240624,4,59,2,1,649000.0,649000.0
913,20240624,4,59,25,3,157000.0,471000.0
913,20240624,4,59,96,1,365000.0,365000.0
914,20240703,3,29,38,1,133000.0,133000.0
915,20240830,1,7,11,4,395000.0,1580000.0
915,20240830,1,7,56,1,123000.0,123000.0
915,20240830,1,7,82,1,21000.0,21000.0
916,20240814,5,55,77,1,307000.0,307000.0
917,20240228,3,39,19,2,249000.0,498000.0
917,20240228,3,39,85,2,109000.0,218000.0
917,20240228,3,39,94,1,32000.0,32000.0
917,20240228,3,39,98,1,759000.0,759000.0
918,20241220,3,29,36,1,796000.0,796000.0
918,20241220,3,29,37,1,502000.0,502000.0
918,20241220,3,29,87,5,30000.0,150000.0
919,20241028,2,11,28,2,210000.0,420000.0
919,20241028,2,11,62,1,132000.0,132000.0
920,20240210,2,26,26,1,772000.0,772000.0
921,20240119,4,42,1,1,400000.0,400000.0
921,20240119,4,42,2,2,649000.0,1298000.0
921,20240119,4,42,11,2,395000.0,790000.0
921,20240119,4,42,34,1,76000.0,76000.0
922,20240512,2,47,31,1,130000.0,130000.0
923,20240922,5,43,23,1,449000.0,449000.0
924,20241209,5,55,20,1,694000.0,694000.0
924,20241209,5,55,92,1,872000.0,872000.0
925,20240821,3,39,26,1,772000.0,772000.0
925,20240821,3,39,78,1,366000.0,366000.0
925,20240821,3,39,88,1,152000.0,152000.0
925,20240821,3,39,95,1,187000.0,187000.0
926,20240405,3,56,8,1,210000.0,210000.0
926,20240405,3,56,43,1,315000.0,315000.0
926,20240405,3,56,50,4,176000.0,704000.0
926,20240405,3,56,62,4,132000.0,528000.0
927,20241106,5,70,6,2,212000.0,424000.0
927,20241106,5,70,8,1,210000.0,210000.0
927,20241106,5,70,11,1,395000.0,395000.0
927,20241106,5,70,33,1,285000.0,285000.0
928,20240927,1,52,29,1,158000.0,158000.0
929,20240421,5,55,6,2,212000.0,424000.0
929,20240421,5,55,47,2,40000.0,80000.0
929,20240421,5,55,59,2,88000.0,176000.0
929,20240421,5,55,62,1,132000.0,132000.0
929,20240421,5,55,63,1,206000.0,206000.0
930,20240521,5,33,13,2,526000.0,1052000.0
930,20240521,5,33,47,1,40000.0,40000.0
930,20240521,5,33,63,1,206000.0,206000.0
931,20240609,4,30,26,4,772000.0,3088000.0
931,20240609,4,30,45,1,399000.0,399000.0
932,20240610,1,36,13,2,526000.0,1052000.0
932,20240610,1,36,49,2,532000.0,1064000.0
933,20241016,4,30,8,1,210000.0,210000.0
934,20240315,3,29,70,2,291000.0,582000.0
935,20240706,2,11,57,2,16000.0,32000.0
936,20240217,1,7,8,1,210000.0,210000.0
937,20240214,5,33,8,3,210000.0,630000.0
937,20240214,5,33,13,2,526000.0,1052000.0
937,20240214,5,33,23,1,449000.0,449000.0
938,20240918,2,11,14,1,105000.0,105000.0
938,20240918,2,11,28,4,210000.0,840000.0
938,20240918,2,11,53,1,328000.0,328000.0
938,20240918,2,11,92,1,872000.0,872000.0
938,20240918,2,11,94,1,32000.0,32000.0
939,20240904,1,36,8,1,210000.0,210000.0
939,20240904,1,36,78,3,366000.0,1098000.0
940,20241126,3,9,45,1,399000.0,399000.0
941,20240426,1,7,72,1,817000.0,817000.0
941,20240426,1,7,96,1,365000.0,365000.0
942,20240610,2,11,11,2,395000.0,790000.0
942,20240610,2,11,18,2,170000.0,340000.0
943,20241103,5,43,10,2,293000.0,586000.0
943,20241103,5,43,11,2,395000.0,790000.0
943,20241103,5,43,55,2,563000.0,1126000.0
943,20241103,5,43,88,1,152000.0,152000.0
944,20240420,4,30,11,1,395000.0,395000.0
944,20240420,4,30,20,2,694000.0,1388000.0
944,20240420,4,30,92,1,872000.0,872000.0
945,20241214,2,11,71,1,93000.0,93000.0
946,20240710,3,29,54,1,202000.0,202000.0
946,20240710,3,29,91,1,491000.0,491000.0
947,20240409,3,56,60,1,174000.0,174000.0
948,20240719,4,35,78,2,366000.0,732000.0
949,20241014,3,9,75,1,29000.0,29000.0
950,20241222,3,39,15,2,182000.0,364000.0
950,20241222,3,39,21,2,43000.0,86000.0
950,20241222,3,39,67,5,43000.0,215000.0
950,20241222,3,39,70,2,291000.0,582000.0
950,20241222,3,39,96,1,365000.0,365000.0
951,20241223,5,55,53,2,328000.0,656000.0
952,20240912,4,42,45,2,399000.0,798000.0
952,20240912,4,42,60,2,174000.0,348000.0
953,20240106,3,9,35,2,645000.0,1290000.0
953,20240106,3,9,37,2,502000.0,1004000.0
953,20240106,3,9,43,2,315000.0,630000.0
953,20240106,3,9,55,2,563000.0,1126000.0
953,20240106,3,9,89,2,30000.0,60000.0
954,20240610,3,9,87,1,30000.0,30000.0
955,20240715,4,42,50,3,176000.0,528000.0
955,20240715,4,42,67,1,43000.0,43000.0
956,20240616,5,70,53,2,328000.0,656000.0
957,20241109,4,42,16,2,63000.0,126000.0
957,20241109,4,42,46,1,575000.0,575000.0
958,20241105,3,56,26,2,772000.0,1544000.0
958,20241105,3,56,79,2,342000.0,684000.0
958,20241105,3,56,80,1,330000.0,330000.0
959,20240624,5,43,10,2,293000.0,586000.0
959,20240624,5,43,18,1,170000.0,170000.0
959,20240624,5,43,22,1,33000.0,33000.0
959,20240624,5,43,59,1,88000.0,88000.0
959,20240624,5,43,94,5,32000.0,160000.0
960,20240622,4,35,28,1,210000.0,210000.0
961,20241218,1,36,54,3,202000.0,606000.0
961,20241218,1,36,71,1,93000.0,93000.0
962,20240319,2,11,20,1,694000.0,694000.0
962,20240319,2,11,25,2,157000.0,314000.0
963,20241126,1,52,93,2,284000.0,568000.0
963,20241126,1,52,95,1,187000.0,187000.0
964,20240625,1,36,44,1,464000.0,464000.0
965,20241022,5,70,1,2,400000.0,800000.0
966,20240901,4,59,64,1,463000.0,463000.0
966,20240901,4,59,85,1,109000.0,109000.0
966,20240901,4,59,96,5,365000.0,1825000.0
967,20240729,1,36,10,3,293000.0,879000.0
967,20240729,1,36,18,1,170000.0,170000.0
967,20240729,1,36,66,1,342000.0,342000.0
967,20240729,1,36,85,2,109000.0,218000.0
967,20240729,1,36,94,1,32000.0,32000.0
968,20240306,5,33,8,2,210000.0,420000.0
968,20240306,5,33,47,2,40000.0,80000.0
968,20240306,5,33,66,2,342000.0,684000.0
968,20240306,5,33,72,2,817000.0,1634000.0
969,20240714,1,36,34,1,76000.0,76000.0
969,20240714,1,36,50,1,176000.0,176000.0
969,20240714,1,36,55,2,563000.0,1126000.0
969,20240714,1,36,65,2,218000.0,436000.0
970,20240111,4,59,7,1,40000.0,40000.0
971,20240803,1,7,21,5,43000.0,215000.0
971,20240803,1,7,65,2,218000.0,436000.0
972,20240419,3,29,34,5,76000.0,380000.0
973,20241006,3,9,67,2,43000.0,86000.0
974,20240723,2,47,37,1,502000.0,502000.0
975,20240221,5,55,48,1,152000.0,152000.0
975,20240221,5,55,92,2,872000.0,1744000.0
976,20240419,2,11,25,1,157000.0,157000.0
976,20240419,2,11,77,1,307000.0,307000.0
976,20240419,2,11,86,1,119000.0,119000.0
976,20240419,2,11,94,1,32000.0,32000.0
977,20240510,4,42,94,1,32000.0,32000.0
978,20240911,3,9,26,2,772000.0,1544000.0
979,20241012,2,66,77,1,307000.0,307000.0
979,20241012,2,66,86,1,119000.0,119000.0
980,20241214,5,55,84,5,172000.0,860000.0
980,20241214,5,55,94,1,32000.0,32000.0
981,20241005,5,43,37,2,502000.0,1004000.0
981,20241005,5,43,72,1,817000.0,817000.0
982,20240413,3,56,6,2,212000.0,424000.0
983,20241122,5,33,70,1,291000.0,291000.0
984,20241011,4,59,35,5,645000.0,3225000.0
984,20241011,4,59,40,1,464000.0,464000.0
984,20241011,4,59,87,2,30000.0,60000.0
984,20241011,4,59,99,4,660000.0,2640000.0
985,20240614,3,29,6,3,212000.0,636000.0
986,20241206,1,27,12,5,669000.0,3345000.0
986,20241206,1,27,24,1,575000.0,575000.0
986,20241206,1,27,61,3,96000.0,288000.0
986,20241206,1,27,83,2,103000.0,206000.0
987,20240614,1,36,11,2,395000.0,790000.0
987,20240614,1,36,73,1,27000.0,27000.0
987,20240614,1,36,82,2,21000.0,42000.0
988,20241213,2,26,16,3,63000.0,189000.0
989,20241117,2,26,79,2,342000.0,684000.0
990,20240423,4,30,16,1,63000.0,63000.0
990,20240423,4,30,56,1,123000.0,123000.0
991,20240905,5,70,55,1,563000.0,563000.0
991,20240905,5,70,59,5,88000.0,440000.0
992,20240208,3,56,5,2,498000.0,996000.0
992,20240208,3,56,6,1,212000.0,212000.0
992,20240208,3,56,7,2,40000.0,80000.0
992,20240208,3,56,35,3,645000.0,1935000.0
992,20240208,3,56,70,1,291000.0,291000.0
993,20240223,5,70,95,1,187000.0,187000.0
994,20240403,1,27,10,1,293000.0,293000.0
994,20240403,1,27,34,1,76000.0,76000.0
994,20240403,1,27,45,1,399000.0,399000.0
994,20240403,1,27,76,1,177000.0,177000.0
995,20240126,1,52,11,1,395000.0,395000.0
995,20240126,1,52,80,1,330000.0,330000.0
996,20240426,5,55,22,2,33000.0,66000.0
996,20240426,5,55,75,2,29000.0,58000.0
996,20240426,5,55,97,1,184000.0,184000.0
997,20240828,4,30,11,2,395000.0,790000.0
997,20240828,4,30,35,5,645000.0,3225000.0
998,20240914,5,70,11,1,395000.0,395000.0
998,20240914,5,70,18,1,170000.0,170000.0
998,20240914,5,70,32,2,34000.0,68000.0
998,20240914,5,70,57,2,16000.0,32000.0
999,20240725,1,7,57,1,16000.0,16000.0
999,20240725,1,7,76,2,177000.0,354000.0
1000,20241104,4,35,2,1,649000.0,649000.0
1000,20241104,4,35,4,2,473000.0,946000.0
1001,20240105,5,70,95,2,187000.0,374000.0
1002,20240105,1,36,32,1,34000.0,34000.0
1002,20240105,1,36,40,1,464000.0,464000.0
1003,20240120,3,9,80,2,330000.0,660000.0
1003,20240120,3,9,95,2,187000.0,374000.0
1004,20241207,4,30,25,2,157000.0,314000.0
1004,20241207,4,30,95,1,187000.0,187000.0
1005,20241022,3,9,70,1,291000.0,291000.0
1006,20240527,4,35,40,2,464000.0,928000.0
1006,20240527,4,35,47,1,40000.0,40000.0
1006,20240527,4,35,80,1,330000.0,330000.0
1006,20240527,4,35,82,2,21000.0,42000.0
1006,20240527,4,35,91,2,491000.0,982000.0
1007,20241006,5,43,63,3,206000.0,618000.0
1008,20240830,3,56,98,2,759000.0,1518000.0
1009,20240428,2,47,1,1,400000.0,400000.0
1009,20240428,2,47,71,2,93000.0,186000.0
1010,20240325,1,52,29,1,158000.0,158000.0
1010,20240325,1,52,55,2,563000.0,1126000.0
1011,20240612,3,56,43,4,315000.0,1260000.0
1011,20240612,3,56,78,1,366000.0,366000.0
1012,20240215,5,70,37,2,502000.0,1004000.0
1012,20240215,5,70,41,2,490000.0,980000.0
1013,20241231,1,7,11,1,395000.0,395000.0
1013,20241231,1,7,14,1,105000.0,105000.0
1013,20241231,1,7,40,4,464000.0,1856000.0
1013,20241231,1,7,72,1,817000.0,817000.0
1014,20240820,5,33,53,1,328000.0,328000.0
1014,20240820,5,33,77,5,307000.0,1535000.0
1015,20240314,3,29,9,5,550000.0,2750000.0
1015,20240314,3,29,27,2,39000.0,78000.0
1015,20240314,3,29,62,2,132000.0,264000.0
1015,20240314,3,29,80,2,330000.0,660000.0
1015,20240314,3,29,95,1,187000.0,187000.0
1016,20240302,3,29,13,1,526000.0,526000.0
1017,20240524,2,66,48,4,152000.0,608000.0
1017,20240524,2,66,74,1,138000.0,138000.0
1017,20240524,2,66,83,1,103000.0,103000.0
1017,20240524,2,66,85,4,109000.0,436000.0
1017,20240524,2,66,86,5,119000.0,595000.0
1018,20241219,2,26,7,1,40000.0,40000.0
1018,20241219,2,26,94,2,32000.0,64000.0
1019,20240812,5,55,11,1,395000.0,395000.0
1019,20240812,5,55,78,1,366000.0,366000.0
1019,20240812,5,55,81,2,356000.0,712000.0
1019,20240812,5,55,97,2,184000.0,368000.0
1020,20240115,4,42,1,2,400000.0,800000.0
1020,20240115,4,42,13,2,526000.0,1052000.0
1020,20240115,4,42,46,3,575000.0,1725000.0
1021,20240310,2,47,7,1,40000.0,40000.0
1021,20240310,2,47,31,1,130000.0,130000.0
1021,20240310,2,47,57,4,16000.0,64000.0
1021,20240310,2,47,62,1,132000.0,132000.0
1021,20240310,2,47,94,4,32000.0,128000.0
1022,20240620,1,36,12,1,669000.0,669000.0
1022,20240620,1,36,75,1,29000.0,29000.0
1022,20240620,1,36,82,3,21000.0,63000.0
1023,20240713,1,36,11,2,395000.0,790000.0
1023,20240713,1,36,57,2,16000.0,32000.0
1023,20240713,1,36,77,2,307000.0,614000.0
1023,20240713,1,36,95,3,187000.0,561000.0
1024,20240225,4,42,61,1,96000.0,96000.0
1025,20240115,1,36,8,2,210000.0,420000.0
1025,20240115,1,36,71,1,93000.0,93000.0
1025,20240115,1,36,72,2,817000.0,1634000.0
1025,20240115,1,36,100,1,383000.0,383000.0
1026,20241226,4,35,16,2,63000.0,126000.0
1027,20241127,4,30,60,1,174000.0,174000.0
1028,20240319,3,29,33,3,285000.0,855000.0
1028,20240319,3,29,58,2,98000.0,196000.0
1028,20240319,3,29,88,2,152000.0,304000.0
1028,20240319,3,29,98,4,759000.0,3036000.0
1029,20240716,2,66,7,2,40000.0,80000.0
1029,20240716,2,66,18,2,170000.0,340000.0
1029,20240716,2,66,39,2,332000.0,664000.0
1029,20240716,2,66,51,4,35000.0,140000.0
1029,20240716,2,66,72,3,817000.0,2451000.0
1030,20240118,5,43,13,1,526000.0,526000.0
1031,20240506,5,33,58,1,98000.0,98000.0
1032,20240221,5,55,25,2,157000.0,314000.0
1032,20240221,5,55,33,1,285000.0,285000.0
1032,20240221,5,55,36,2,796000.0,1592000.0
1032,20240221,5,55,62,1,132000.0,132000.0
1033,20240805,5,43,75,2,29000.0,58000.0
1033,20240805,5,43,81,1,356000.0,356000.0
1033,20240805,5,43,82,2,21000.0,42000.0
1034,20241013,4,59,60,1,174000.0,174000.0
1035,20240309,4,30,65,3,218000.0,654000.0
1035,20240309,4,30,99,1,660000.0,660000.0
1036,20241030,1,36,21,1,43000.0,43000.0
1036,20241030,1,36,44,1,464000.0,464000.0
1037,20240116,4,30,9,2,550000.0,1100000.0
1037,20240116,4,30,49,1,532000.0,532000.0
1038,20241113,5,33,4,5,473000.0,2365000.0
1038,20241113,5,33,39,4,332000.0,1328000.0
1038,20241113,5,33,57,2,16000.0,32000.0
1038,20241113,5,33,81,1,356000.0,356000.0
1038,20241113,5,33,94,5,32000.0,160000.0
1039,20240503,1,36,96,4,365000.0,1460000.0
1040,20241201,5,70,6,5,212000.0,1060000.0
1040,20241201,5,70,22,1,33000.0,33000.0
1040,20241201,5,70,49,5,532000.0,2660000.0
1040,20241201,5,70,61,1,96000.0,96000.0
1041,20240819,2,66,36,2,796000.0,1592000.0
1041,20240819,2,66,54,1,202000.0,202000.0
1042,20240106,1,52,18,4,170000.0,680000.0
1042,20240106,1,52,44,2,464000.0,928000.0
1042,20240106,1,52,51,1,35000.0,35000.0
1042,20240106,1,52,78,1,366000.0,366000.0
1043,20241228,4,59,11,1,395000.0,395000.0
1043,20241228,4,59,33,1,285000.0,285000.0
1043,20241228,4,59,40,1,464000.0,464000.0
1043,20241228,4,59,91,1,491000.0,491000.0
1044,20241001,5,55,4,4,473000.0,1892000.0
1044,20241001,5,55,20,2,694000.0,1388000.0
1045,20240218,1,36,14,1,105000.0,105000.0
1045,20240218,1,36,44,2,464000.0,928000.0
1045,20240218,1,36,86,1,119000.0,119000.0
1045,20240218,1,36,91,4,491000.0,1964000.0
1045,20240218,1,36,96,1,365000.0,365000.0
1046,20240226,3,56,6,2,212000.0,424000.0
1046,20240226,3,56,13,1,526000.0,526000.0
1046,20240226,3,56,34,5,76000.0,380000.0
1046,20240226,3,56,54,2,202000.0,404000.0
1046,20240226,3,56,68,2,218000.0,436000.0
1047,20240715,2,66,20,2,694000.0,1388000.0
1047,20240715,2,66,54,1,202000.0,202000.0
1047,20240715,2,66,71,1,93000.0,93000.0
1047,20240715,2,66,76,2,177000.0,354000.0
1048,20240309,5,43,20,1,694000.0,694000.0
1048,20240309,5,43,81,1,356000.0,356000.0
1048,20240309,5,43,92,1,872000.0,872000.0
1049,20240413,4,30,61,2,96000.0,192000.0
1049,20240413,4,30,87,1,30000.0,30000.0
1050,20241103,4,35,82,1,21000.0,21000.0
1051,20240518,5,33,89,1,30000.0,30000.0
1051,20240518,5,33,96,3,365000.0,1095000.0
1052,20241125,3,29,65,5,218000.0,1090000.0
1052,20241125,3,29,79,1,342000.0,342000.0
1052,20241125,3,29,89,3,30000.0,90000.0
1053,20240709,1,7,61,1,96000.0,96000.0
1054,20241002,4,35,37,5,502000.0,2510000.0
1055,20241009,4,42,16,3,63000.0,189000.0
1055,20241009,4,42,42,2,88000.0,176000.0
1055,20241009,4,42,62,1,132000.0,132000.0
1055,20241009,4,42,93,1,284000.0,284000.0
1056,20240607,2,26,37,3,502000.0,1506000.0
1056,20240607,2,26,65,2,218000.0,436000.0
1056,20240607,2,26,87,1,30000.0,30000.0
1057,20240517,3,9,43,1,315000.0,315000.0
1058,20241126,3,9,6,3,212000.0,636000.0
1058,20241126,3,9,18,2,170000.0,340000.0
1058,20241126,3,9,21,1,43000.0,43000.0
1058,20241126,3,9,28,1,210000.0,210000.0
1058,20241126,3,9,50,1,176000.0,176000.0
1059,20240705,3,39,20,1,694000.0,694000.0
1060,20240812,5,55,20,5,694000.0,3470000.0
1060,20240812,5,55,44,2,464000.0,928000.0
1061,20240424,5,55,37,2,502000.0,1004000.0
1062,20240216,4,30,10,5,293000.0,1465000.0
1062,20240216,4,30,40,1,464000.0,464000.0
1062,20240216,4,30,89,1,30000.0,30000.0
1062,20240216,4,30,91,1,491000.0,491000.0
1063,20240625,2,47,12,2,669000.0,1338000.0
1063,20240625,2,47,45,4,399000.0,1596000.0
1063,20240625,2,47,89,2,30000.0,60000.0
1063,20240625,2,47,98,2,759000.0,1518000.0
1064,20240130,5,33,68,1,218000.0,218000.0
1064,20240130,5,33,88,1,152000.0,152000.0
1065,20240902,4,42,25,1,157000.0,157000.0
1065,20240902,4,42,92,1,872000.0,872000.0
1066,20240320,5,70,25,1,157000.0,157000.0
1066,20240320,5,70,61,2,96000.0,192000.0
1066,20240320,5,70,99,2,660000.0,1320000.0
1067,20240215,5,43,42,1,88000.0,88000.0
1067,20240215,5,43,82,1,21000.0,21000.0
1068,20240120,4,35,8,2,210000.0,420000.0
1068,20240120,4,35,72,3,817000.0,2451000.0
1068,20240120,4,35,87,2,30000.0,60000.0
1068,20240120,4,35,91,1,491000.0,491000.0
1069,20240102,2,11,21,2,43000.0,86000.0
1070,20240706,2,47,9,2,550000.0,1100000.0
1070,20240706,2,47,17,2,31000.0,62000.0
1070,20240706,2,47,32,3,34000.0,102000.0
1070,20240706,2,47,33,1,285000.0,285000.0
1071,20240402,3,56,20,1,694000.0,694000.0
1072,20240915,5,70,7,4,40000.0,160000.0
1072,20240915,5,70,17,2,31000.0,62000.0
1072,20240915,5,70,32,2,34000.0,68000.0
1072,20240915,5,70,39,2,332000.0,664000.0
1073,20240602,3,9,9,1,550000.0,550000.0
1073,20240602,3,9,45,1,399000.0,399000.0
1073,20240602,3,9,65,1,218000.0,218000.0
